0,1,2,3
NumUnit,/25],unit,
NumUnit,U/when drinking,magnitude,
NumUnit,U/when drinking,unit,
NumUnit,L / L,magnitude,
NumUnit,L / L,unit,
NumUnit,roll up's,magnitude,
NumUnit,roll up's,unit,
NumUnit,mL/m/1.73,magnitude,
NumUnit,mL/m/1.73,unit,
NumUnit,indefinie,magnitude,
NumUnit,indefinie,unit,
NumUnit,\meddata\s6000\document\Apollo\2011\11\Document 74,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2011\11\Document 74,unit,
NumUnit,1436,magnitude,
NumUnit,1436,unit,
NumUnit,10/9 l(9.35%),magnitude,
NumUnit,10/9 l(9.35%),unit,billion per liter
NumUnit,WBC 11.49,magnitude,
NumUnit,WBC 11.49,unit,
NumUnit,0.5mg-1mg,magnitude,
NumUnit,0.5mg-1mg,unit,
NumUnit,WBC 2.63,magnitude,
NumUnit,WBC 2.63,unit,
NumUnit,% prediced,magnitude,
NumUnit,% prediced,unit,percent
NumUnit,every 3 weeks social,magnitude,
NumUnit,every 3 weeks social,unit,
NumUnit,WBC 2.98,magnitude,
NumUnit,WBC 2.98,unit,
NumUnit,IU/nl,magnitude,
NumUnit,IU/nl,unit,
NumUnit,330l/min,magnitude,
NumUnit,330l/min,unit,
NumUnit,90/1.73,magnitude,
NumUnit,90/1.73,unit,
NumUnit,\meddata\s6000\document\Apollo\2004\JAN\3201.TIF|3,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2004\JAN\3201.TIF|3,unit,
NumUnit,reg beats/min,magnitude,
NumUnit,reg beats/min,unit,heartbeat
NumUnit,\meddata\s6000\document\Apollo\2004\NOV\8007.TIF|8,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2004\NOV\8007.TIF|8,unit,
NumUnit,1k,magnitude,
NumUnit,1k,unit,
NumUnit,10/9 l(3.45),magnitude,
NumUnit,10/9 l(3.45),unit,billion per liter
NumUnit,WBC 11.85,magnitude,
NumUnit,WBC 11.85,unit,
NumUnit,coagucheck,magnitude,
NumUnit,coagucheck,unit,
NumUnit,\meddata\s6000\document\Apollo\2011\6\Document 677,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2011\6\Document 677,unit,
NumUnit,mmol/mol Cr.,magnitude,
NumUnit,mmol/mol Cr.,unit,
NumUnit,exp. 455 l/min,magnitude,
NumUnit,exp. 455 l/min,unit,
NumUnit,unknown amunt,magnitude,
NumUnit,unknown amunt,unit,
NumUnit,g a day,magnitude,
NumUnit,g a day,unit,
NumUnit,unable to record,magnitude,
NumUnit,unable to record,unit,
NumUnit,20 off,magnitude,
NumUnit,20 off,unit,
NumUnit,PT - raised,magnitude,
NumUnit,PT - raised,unit,
NumUnit,Urine microscopy:hyaline casts,magnitude,
NumUnit,Urine microscopy:hyaline casts,unit,
NumUnit,days..,magnitude,
NumUnit,days..,unit,
NumUnit,10/9 l(6.82%),magnitude,
NumUnit,10/9 l(6.82%),unit,billion per liter
NumUnit,6 mthly,magnitude,
NumUnit,6 mthly,unit,
NumUnit,WBC 15.00,magnitude,
NumUnit,WBC 15.00,unit,
NumUnit,1733,magnitude,
NumUnit,1733,unit,
NumUnit,2x weekly,magnitude,
NumUnit,2x weekly,unit,
NumUnit,0.91mmol/L,magnitude,
NumUnit,0.91mmol/L,unit,millimole per liter
NumUnit,WBC 10.44 high,magnitude,
NumUnit,WBC 10.44 high,unit,
NumUnit,37.5g/week,magnitude,
NumUnit,37.5g/week,unit,
NumUnit,"Unsure, son's info",magnitude,
NumUnit,"Unsure, son's info",unit,
NumUnit,\meddata\s6000\document\Apollo\2009\JAN\67348.TIF|,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2009\JAN\67348.TIF|,unit,
NumUnit,3022142,magnitude,
NumUnit,3022142,unit,
NumUnit,/26 fluency,magnitude,
NumUnit,/26 fluency,unit,
NumUnit,10/9 l(8.38%),magnitude,
NumUnit,10/9 l(8.38%),unit,billion per liter
NumUnit,\meddata\s6000\document\Apollo\2008\AUG\25967.TIF|,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2008\AUG\25967.TIF|,unit,
NumUnit,FSID,magnitude,
NumUnit,FSID,unit,
NumUnit,cans a night,magnitude,
NumUnit,cans a night,unit,
NumUnit,\meddata\s6000\document\Apollo\2004\MAY\5016.TIF|5,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2004\MAY\5016.TIF|5,unit,
NumUnit,\meddata\s6000\document\Apollo\2004\JAN\3209.TIF|3,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2004\JAN\3209.TIF|3,unit,
NumUnit,oz.week,magnitude,
NumUnit,oz.week,unit,
NumUnit,ounce / week,magnitude,
NumUnit,ounce / week,unit,
NumUnit,\meddata\s6000\document\Apollo\2005\FEB\9612.TIF|9,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2005\FEB\9612.TIF|9,unit,
NumUnit,yeasr,magnitude,
NumUnit,yeasr,unit,
NumUnit,2 cigars per week,magnitude,
NumUnit,2 cigars per week,unit,
NumUnit,times per day min,magnitude,
NumUnit,times per day min,unit,
NumUnit,0.70,magnitude,
NumUnit,0.70,unit,
NumUnit,- 15 U/week,magnitude,
NumUnit,- 15 U/week,unit,
NumUnit,Cigarret/day,magnitude,
NumUnit,Cigarret/day,unit,
NumUnit,CA12-5,magnitude,
NumUnit,CA12-5,unit,
NumUnit,pint/2 weeks,magnitude,
NumUnit,pint/2 weeks,unit,
NumUnit,3.85,magnitude,
NumUnit,3.85,unit,
NumUnit,MONTHIY,magnitude,
NumUnit,MONTHIY,unit,
NumUnit,times in 14 days,magnitude,
NumUnit,times in 14 days,unit,
NumUnit,\meddata\s6000\document\Apollo\2011\JUL\SCAN5903.T,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2011\JUL\SCAN5903.T,unit,
NumUnit,week + 2,magnitude,
NumUnit,week + 2,unit,
NumUnit,m U /L,magnitude,
NumUnit,m U /L,unit,
NumUnit,[fL],magnitude,
NumUnit,[fL],unit,
NumUnit,1698,magnitude,
NumUnit,1698,unit,
NumUnit,mg/24hr...,magnitude,
NumUnit,mg/24hr...,unit,
NumUnit,10/9 l(.463),magnitude,
NumUnit,10/9 l(.463),unit,billion per liter
NumUnit,TCI  not urgent,magnitude,
NumUnit,TCI  not urgent,unit,
NumUnit,\meddata\s6000\document\Apollo\2010\JUN\183286.TIF,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2010\JUN\183286.TIF,unit,
NumUnit,2/4 x a month,magnitude,
NumUnit,2/4 x a month,unit,
NumUnit,41112,magnitude,
NumUnit,41112,unit,
NumUnit,+ug/L,magnitude,
NumUnit,+ug/L,unit,
NumUnit,grams tobacco,magnitude,
NumUnit,grams tobacco,unit,
NumUnit,dege F,magnitude,
NumUnit,dege F,unit,
NumUnit,very rare,magnitude,
NumUnit,very rare,unit,
NumUnit,/cannabis joint day,magnitude,
NumUnit,/cannabis joint day,unit,
NumUnit,+ times before Xmas,magnitude,
NumUnit,+ times before Xmas,unit,
NumUnit,\meddata\s6000\document\Apollo\2004\NOV\7809.TIF|7,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2004\NOV\7809.TIF|7,unit,
NumUnit,x7,magnitude,
NumUnit,x7,unit,
NumUnit,exp = 7.36 - 13.86,magnitude,
NumUnit,exp = 7.36 - 13.86,unit,
NumUnit,pmoi/l,magnitude,
NumUnit,pmoi/l,unit,
NumUnit,smoke a day,magnitude,
NumUnit,smoke a day,unit,
NumUnit,6mg/100ml,magnitude,
NumUnit,6mg/100ml,unit,
NumUnit,umol/L (H),magnitude,
NumUnit,umol/L (H),unit,
NumUnit,mg/mmolHI,magnitude,
NumUnit,mg/mmolHI,unit,
NumUnit,9/36,magnitude,
NumUnit,9/36,unit,
NumUnit,/27 PHQ9,magnitude,
NumUnit,/27 PHQ9,unit,score
NumUnit,1549,magnitude,
NumUnit,1549,unit,
NumUnit,U/wee35k,magnitude,
NumUnit,U/wee35k,unit,
NumUnit,126/71,magnitude,
NumUnit,126/71,unit,
NumUnit,Sisha per day,magnitude,
NumUnit,Sisha per day,unit,
NumUnit,nm/L per 24hrs,magnitude,
NumUnit,nm/L per 24hrs,unit,
NumUnit,no atpical cells,magnitude,
NumUnit,no atpical cells,unit,
NumUnit,hours post lithium d,magnitude,
NumUnit,hours post lithium d,unit,
NumUnit,19.1,magnitude,
NumUnit,19.1,unit,
NumUnit,/14 language,magnitude,
NumUnit,/14 language,unit,
NumUnit,times/week x2,magnitude,
NumUnit,times/week x2,unit,
NumUnit,(150-700),magnitude,
NumUnit,(150-700),unit,
NumUnit,on weekend,magnitude,
NumUnit,on weekend,unit,
NumUnit,unit/weeks,magnitude,
NumUnit,unit/weeks,unit,
NumUnit,one ounze,magnitude,
NumUnit,one ounze,unit,
NumUnit,Rx.,magnitude,
NumUnit,Rx.,unit,
NumUnit,SQM,magnitude,
NumUnit,SQM,unit,
NumUnit,occassional 1/12,magnitude,
NumUnit,occassional 1/12,unit,
NumUnit,\meddata\s6000\document\Apollo\2011\MAR\225646.TIF,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2011\MAR\225646.TIF,unit,
NumUnit,30g per week,magnitude,
NumUnit,30g per week,unit,
NumUnit,U/every 3month,magnitude,
NumUnit,U/every 3month,unit,
NumUnit,\meddata\s6000\document\Apollo\2004\JUN\5469.TIF|5,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2004\JUN\5469.TIF|5,unit,
NumUnit,2.36,magnitude,
NumUnit,2.36,unit,
NumUnit,2times,magnitude,
NumUnit,2times,unit,
NumUnit,2mg/3mg alt day,magnitude,
NumUnit,2mg/3mg alt day,unit,
NumUnit,\meddata\s6000\document\Apollo\2004\SEP\7133.TIF|7,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2004\SEP\7133.TIF|7,unit,
NumUnit,/9 Per Week,magnitude,
NumUnit,/9 Per Week,unit,
NumUnit,/grams.per.week,magnitude,
NumUnit,/grams.per.week,unit,
NumUnit,ng/declilitre,magnitude,
NumUnit,ng/declilitre,unit,
NumUnit,ng-L,magnitude,
NumUnit,ng-L,unit,
NumUnit,beats/min85,magnitude,
NumUnit,beats/min85,unit,heartbeat
NumUnit,76%,magnitude,
NumUnit,76%,unit,percent
NumUnit,11.5-16,magnitude,
NumUnit,11.5-16,unit,
NumUnit,1-7 Units a week,magnitude,
NumUnit,1-7 Units a week,unit,
NumUnit,no. of sperm,magnitude,
NumUnit,no. of sperm,unit,
NumUnit,exp = 7.0 - 30.0,magnitude,
NumUnit,exp = 7.0 - 30.0,unit,
NumUnit,100g/wk,magnitude,
NumUnit,100g/wk,unit,
NumUnit,48x10^9/L,magnitude,
NumUnit,48x10^9/L,unit,billion per liter
NumUnit,continue 6/7mg,magnitude,
NumUnit,continue 6/7mg,unit,
NumUnit,x week,magnitude,
NumUnit,x week,unit,
NumUnit,miles better,magnitude,
NumUnit,miles better,unit,
NumUnit,May,magnitude,
NumUnit,May,unit,
NumUnit,in the past 6-8 week,magnitude,
NumUnit,in the past 6-8 week,unit,
NumUnit,IU/g.Hb,magnitude,
NumUnit,IU/g.Hb,unit,
NumUnit,1753,magnitude,
NumUnit,1753,unit,
NumUnit,beats/min78,magnitude,
NumUnit,beats/min78,unit,heartbeat
NumUnit,\meddata\s6000\document\Apollo\2012\JAN\SCAN9216.T,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2012\JAN\SCAN9216.T,unit,
NumUnit,10/9 l(.324%),magnitude,
NumUnit,10/9 l(.324%),unit,billion per liter
NumUnit,10/9 l(.966),magnitude,
NumUnit,10/9 l(.966),unit,billion per liter
NumUnit,10/25,magnitude,
NumUnit,10/25,unit,
NumUnit,1206,magnitude,
NumUnit,1206,unit,
NumUnit,lklkjlkjlkj,magnitude,
NumUnit,lklkjlkjlkj,unit,
NumUnit,socially when drunk,magnitude,
NumUnit,socially when drunk,unit,
NumUnit,2 Ladies 1aweek,magnitude,
NumUnit,2 Ladies 1aweek,unit,
NumUnit,bottle at/weekend,magnitude,
NumUnit,bottle at/weekend,unit,
NumUnit,Blast cells present,magnitude,
NumUnit,Blast cells present,unit,
NumUnit,ppm0.1,magnitude,
NumUnit,ppm0.1,unit,
NumUnit,10/9 l(.921%),magnitude,
NumUnit,10/9 l(.921%),unit,billion per liter
NumUnit,beats70/min,magnitude,
NumUnit,beats70/min,unit,
NumUnit,gd/,magnitude,
NumUnit,gd/,unit,
NumUnit,0/10,magnitude,
NumUnit,0/10,unit,
NumUnit,exp = 1 - 17,magnitude,
NumUnit,exp = 1 - 17,unit,
NumUnit,\meddata\s6000\document\Apollo\2010\DEC\MERG8685.T,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2010\DEC\MERG8685.T,unit,
NumUnit,WBC 10.66,magnitude,
NumUnit,WBC 10.66,unit,
NumUnit,\meddata\s6000\document\Apollo\2011\AUG\234287.TIF,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2011\AUG\234287.TIF,unit,
NumUnit,as necessary,magnitude,
NumUnit,as necessary,unit,
NumUnit,very borderline,magnitude,
NumUnit,very borderline,unit,
NumUnit,/2days,magnitude,
NumUnit,/2days,unit,
NumUnit,\meddata\s6000\document\Apollo\2011\APR\SCAN4980.T,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2011\APR\SCAN4980.T,unit,
NumUnit,(30 - 110),magnitude,
NumUnit,(30 - 110),unit,
NumUnit,WBC 10.32,magnitude,
NumUnit,WBC 10.32,unit,
NumUnit,\meddata\s6000\document\Apollo\2006\FEB\1276.TIF|1,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2006\FEB\1276.TIF|1,unit,
NumUnit,litres week,magnitude,
NumUnit,litres week,unit,
NumUnit,stable 5/4 alt days,magnitude,
NumUnit,stable 5/4 alt days,unit,
NumUnit,50g/ 7 weeks,magnitude,
NumUnit,50g/ 7 weeks,unit,
NumUnit,TRIG 1.91 TSH 2.30,magnitude,
NumUnit,TRIG 1.91 TSH 2.30,unit,
NumUnit,\meddata\s6000\document\Apollo\2005\MAY\10989.TIF|,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2005\MAY\10989.TIF|,unit,
NumUnit,CPM risk score,magnitude,
NumUnit,CPM risk score,unit,
NumUnit,"/9, sub-score",magnitude,
NumUnit,"/9, sub-score",unit,
NumUnit,IWOTCH,magnitude,
NumUnit,IWOTCH,unit,
NumUnit,L gin/week,magnitude,
NumUnit,L gin/week,unit,
NumUnit,\meddata\s6000\document\Apollo\2013\FEB\303462.TIF,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2013\FEB\303462.TIF,unit,
NumUnit,shisha/week,magnitude,
NumUnit,shisha/week,unit,
NumUnit,- 80 /day,magnitude,
NumUnit,- 80 /day,unit,
NumUnit,\meddata\s6000\document\Apollo\2012\FEB\259985.TIF,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2012\FEB\259985.TIF,unit,
NumUnit,/gramsperweek,magnitude,
NumUnit,/gramsperweek,unit,
NumUnit,\meddata\s6000\document\Apollo\2008\MAY\87514.TIF|,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2008\MAY\87514.TIF|,unit,
NumUnit,\meddata\s6000\document\Apollo\2008\OCT\216317.AHF,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2008\OCT\216317.AHF,unit,
NumUnit,micro/litre,magnitude,
NumUnit,micro/litre,unit,
NumUnit,x10^9/l(35.0%),magnitude,
NumUnit,x10^9/l(35.0%),unit,billion per liter
NumUnit,litre a day,magnitude,
NumUnit,litre a day,unit,
NumUnit,4.60,magnitude,
NumUnit,4.60,unit,
NumUnit,WBC 6.1,magnitude,
NumUnit,WBC 6.1,unit,
NumUnit,nmol/L @ 30 min,magnitude,
NumUnit,nmol/L @ 30 min,unit,
NumUnit,da\ys,magnitude,
NumUnit,da\ys,unit,
NumUnit,2 or 3 times a year,magnitude,
NumUnit,2 or 3 times a year,unit,
NumUnit,2-4 month,magnitude,
NumUnit,2-4 month,unit,
NumUnit,months approx.,magnitude,
NumUnit,months approx.,unit,
NumUnit,35mL/min,magnitude,
NumUnit,35mL/min,unit,
NumUnit,10/9 l(5.87%),magnitude,
NumUnit,10/9 l(5.87%),unit,billion per liter
NumUnit,L/min230,magnitude,
NumUnit,L/min230,unit,
NumUnit,\meddata\s6000\document\Apollo\2004\FEB\3834.TIF|3,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2004\FEB\3834.TIF|3,unit,
NumUnit,ppm 0,magnitude,
NumUnit,ppm 0,unit,
NumUnit,Glasses of wine day,magnitude,
NumUnit,Glasses of wine day,unit,
NumUnit,1/3 to 1/2 bottle,magnitude,
NumUnit,1/3 to 1/2 bottle,unit,
NumUnit,12/2017,magnitude,
NumUnit,12/2017,unit,
NumUnit,weeks + 1 day,magnitude,
NumUnit,weeks + 1 day,unit,
NumUnit,cartridge/week,magnitude,
NumUnit,cartridge/week,unit,
NumUnit,ng/mLo,magnitude,
NumUnit,ng/mLo,unit,
NumUnit,(0.27 - 4.20) mU/L,magnitude,
NumUnit,(0.27 - 4.20) mU/L,unit,
NumUnit,quantity unknown.,magnitude,
NumUnit,quantity unknown.,unit,
NumUnit,RATULS,magnitude,
NumUnit,RATULS,unit,
NumUnit,winter time,magnitude,
NumUnit,winter time,unit,
NumUnit,= 79%  of predicted,magnitude,
NumUnit,= 79%  of predicted,unit,percent
NumUnit,10/9 l(68.8%),magnitude,
NumUnit,10/9 l(68.8%),unit,billion per liter
NumUnit,Plasma viscosity low,magnitude,
NumUnit,Plasma viscosity low,unit,
NumUnit,\meddata\s6000\document\Apollo\2010\JAN\SCAN7592.A,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2010\JAN\SCAN7592.A,unit,
NumUnit,10*9 gl,magnitude,
NumUnit,10*9 gl,unit,
NumUnit,\meddata\s6000\document\Apollo\2011\MAY\MERG3420.T,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2011\MAY\MERG3420.T,unit,
NumUnit,times/ 3 weeks,magnitude,
NumUnit,times/ 3 weeks,unit,
NumUnit,pt/daily,magnitude,
NumUnit,pt/daily,unit,
NumUnit,75 grams,magnitude,
NumUnit,75 grams,unit,gram
NumUnit,times / fortnight,magnitude,
NumUnit,times / fortnight,unit,
NumUnit,167.5 / 85,magnitude,
NumUnit,167.5 / 85,unit,
NumUnit,Lg/L(35-53),magnitude,
NumUnit,Lg/L(35-53),unit,
NumUnit,6.25,magnitude,
NumUnit,6.25,unit,
NumUnit,% in 10 yrs,magnitude,
NumUnit,% in 10 yrs,unit,percent
NumUnit,nmol/mol(creat),magnitude,
NumUnit,nmol/mol(creat),unit,
NumUnit,uk/day,magnitude,
NumUnit,uk/day,unit,
NumUnit,x10^9/l(45.3%),magnitude,
NumUnit,x10^9/l(45.3%),unit,billion per liter
NumUnit,in a while,magnitude,
NumUnit,in a while,unit,
NumUnit,Immunology test,magnitude,
NumUnit,Immunology test,unit,
NumUnit,WBC 3.88,magnitude,
NumUnit,WBC 3.88,unit,
NumUnit,pints per day @,magnitude,
NumUnit,pints per day @,unit,
NumUnit,grade 3,magnitude,
NumUnit,grade 3,unit,
NumUnit,g/w10,magnitude,
NumUnit,g/w10,unit,
NumUnit,\meddata\s6000\document\Apollo\2003\NOV\2391.TIF|2,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2003\NOV\2391.TIF|2,unit,
NumUnit,centimetre,magnitude,
NumUnit,centimetre,unit,
NumUnit,10-50 IU/L,magnitude,
NumUnit,10-50 IU/L,unit,
NumUnit,from ACD tube,magnitude,
NumUnit,from ACD tube,unit,
NumUnit,8105,magnitude,
NumUnit,8105,unit,
NumUnit,2820,magnitude,
NumUnit,2820,unit,
NumUnit,3x a week,magnitude,
NumUnit,3x a week,unit,
NumUnit,[140--360],magnitude,
NumUnit,[140--360],unit,
NumUnit,Specific Gravity,magnitude,
NumUnit,Specific Gravity,unit,
NumUnit,\meddata\s6000\document\Apollo\2010\DEC\211594.TIF,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2010\DEC\211594.TIF,unit,
NumUnit,every so often,magnitude,
NumUnit,every so often,unit,
NumUnit,Social/,magnitude,
NumUnit,Social/,unit,
NumUnit,/anually,magnitude,
NumUnit,/anually,unit,
NumUnit,x10E12,magnitude,
NumUnit,x10E12,unit,
NumUnit,\meddata\s6000\document\Apollo\2009\FEB\123634.TIF,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2009\FEB\123634.TIF,unit,
NumUnit,WBC 12.85,magnitude,
NumUnit,WBC 12.85,unit,
NumUnit,week +6 days,magnitude,
NumUnit,week +6 days,unit,
NumUnit,\meddata\s6000\document\Apollo\2007\DEC\82579.AHF|,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2007\DEC\82579.AHF|,unit,
NumUnit,months/year,magnitude,
NumUnit,months/year,unit,
NumUnit,2/3 days,magnitude,
NumUnit,2/3 days,unit,
NumUnit,low - WBC 10.08,magnitude,
NumUnit,low - WBC 10.08,unit,
NumUnit,%84,magnitude,
NumUnit,%84,unit,percent
NumUnit,\meddata\s6000\document\Apollo\2003\JUL\455.TIF|45,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2003\JUL\455.TIF|45,unit,
NumUnit,1694,magnitude,
NumUnit,1694,unit,
NumUnit,umol/molHe,magnitude,
NumUnit,umol/molHe,unit,
NumUnit,0.99 mmol/L,magnitude,
NumUnit,0.99 mmol/L,unit,millimole per liter
NumUnit,\meddata\s6000\document\Apollo\2011\9\Document 160,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2011\9\Document 160,unit,
NumUnit,10/9 l(6.70%),magnitude,
NumUnit,10/9 l(6.70%),unit,billion per liter
NumUnit,[ <5.0 ],magnitude,
NumUnit,[ <5.0 ],unit,
NumUnit,IFCCmmol/mol<41,magnitude,
NumUnit,IFCCmmol/mol<41,unit,
NumUnit,50893,magnitude,
NumUnit,50893,unit,
NumUnit,2.84,magnitude,
NumUnit,2.84,unit,
NumUnit,litre/s,magnitude,
NumUnit,litre/s,unit,
NumUnit,20times/week,magnitude,
NumUnit,20times/week,unit,
NumUnit,cigarettes per week.,magnitude,
NumUnit,cigarettes per week.,unit,
NumUnit,\meddata\s6000\document\Apollo\2010\APR\SCAN6901.T,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2010\APR\SCAN6901.T,unit,
NumUnit,a1c,magnitude,
NumUnit,a1c,unit,
NumUnit,700/day,magnitude,
NumUnit,700/day,unit,
NumUnit,not answred,magnitude,
NumUnit,not answred,unit,
NumUnit,times/occasion,magnitude,
NumUnit,times/occasion,unit,
NumUnit,140u,magnitude,
NumUnit,140u,unit,
NumUnit,5/5/6MG ALT DAYS,magnitude,
NumUnit,5/5/6MG ALT DAYS,unit,
NumUnit,H mg/mmol,magnitude,
NumUnit,H mg/mmol,unit,
NumUnit,/11/2021,magnitude,
NumUnit,/11/2021,unit,
NumUnit,Urine steroid profile,magnitude,
NumUnit,Urine steroid profile,unit,
NumUnit,3/27,magnitude,
NumUnit,3/27,unit,
NumUnit,litre (50%),magnitude,
NumUnit,litre (50%),unit,percent
NumUnit,73x10^9/L,magnitude,
NumUnit,73x10^9/L,unit,billion per liter
NumUnit,WBC 10.34,magnitude,
NumUnit,WBC 10.34,unit,
NumUnit,- 5 /week,magnitude,
NumUnit,- 5 /week,unit,
NumUnit,-----,magnitude,
NumUnit,-----,unit,
NumUnit,stable stay 7 mg,magnitude,
NumUnit,stable stay 7 mg,unit,
NumUnit,9/28,magnitude,
NumUnit,9/28,unit,
NumUnit,\meddata\s6000\document\Apollo\2006\OCT\SCAN2229.T,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2006\OCT\SCAN2229.T,unit,
NumUnit,0.8-2.0,magnitude,
NumUnit,0.8-2.0,unit,
NumUnit,\meddata\s6000\document\Apollo\2006\DEC\36006.TIF|,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2006\DEC\36006.TIF|,unit,
NumUnit,mcgl/ml,magnitude,
NumUnit,mcgl/ml,unit,
NumUnit,6.01mmol/L,magnitude,
NumUnit,6.01mmol/L,unit,millimole per liter
NumUnit,1487,magnitude,
NumUnit,1487,unit,
NumUnit,40+/day,magnitude,
NumUnit,40+/day,unit,
NumUnit,\meddata\s6000\document\Apollo\2013\1\Document 916,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2013\1\Document 916,unit,
NumUnit,wheeze,magnitude,
NumUnit,wheeze,unit,
NumUnit,*10^6/ cu mm,magnitude,
NumUnit,*10^6/ cu mm,unit,
NumUnit,tympanic,magnitude,
NumUnit,tympanic,unit,
NumUnit,pweek,magnitude,
NumUnit,pweek,unit,
NumUnit,15x10^9/L,magnitude,
NumUnit,15x10^9/L,unit,billion per liter
NumUnit,Complement test NOS,magnitude,
NumUnit,Complement test NOS,unit,
NumUnit,9.6 U/week,magnitude,
NumUnit,9.6 U/week,unit,
NumUnit,no. days,magnitude,
NumUnit,no. days,unit,
NumUnit,Thickened,magnitude,
NumUnit,Thickened,unit,
NumUnit,cm per year,magnitude,
NumUnit,cm per year,unit,
NumUnit,but WBC 35.08 High,magnitude,
NumUnit,but WBC 35.08 High,unit,
NumUnit,1 at weekend,magnitude,
NumUnit,1 at weekend,unit,
NumUnit,11 - 20 per day,magnitude,
NumUnit,11 - 20 per day,unit,
NumUnit,10/9 l(28.4%),magnitude,
NumUnit,10/9 l(28.4%),unit,billion per liter
NumUnit,/packs/week,magnitude,
NumUnit,/packs/week,unit,
NumUnit,cans of beers a days,magnitude,
NumUnit,cans of beers a days,unit,
NumUnit,CPMS ID CHILD PARENT,magnitude,
NumUnit,CPMS ID CHILD PARENT,unit,
NumUnit,\meddata\s6000\document\Apollo\2009\OCT\159871.TIF,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2009\OCT\159871.TIF,unit,
NumUnit,5.5%,magnitude,
NumUnit,5.5%,unit,percent
NumUnit,times/day.,magnitude,
NumUnit,times/day.,unit,
NumUnit,40699,magnitude,
NumUnit,40699,unit,
NumUnit,should be better,magnitude,
NumUnit,should be better,unit,
NumUnit,not always weekly,magnitude,
NumUnit,not always weekly,unit,
NumUnit,over 3 day period,magnitude,
NumUnit,over 3 day period,unit,
NumUnit,20-39 /day,magnitude,
NumUnit,20-39 /day,unit,
NumUnit,1mg/2mg/2mg,magnitude,
NumUnit,1mg/2mg/2mg,unit,
NumUnit,/12 (0 as pregnant),magnitude,
NumUnit,/12 (0 as pregnant),unit,
NumUnit,10/21,magnitude,
NumUnit,10/21,unit,
NumUnit,\meddata\s6000\document\Apollo\2011\JAN\209479.TIF,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2011\JAN\209479.TIF,unit,
NumUnit,times/month 1,magnitude,
NumUnit,times/month 1,unit,
NumUnit,\meddata\s6000\document\Apollo\2003\SEP\1343.TIF|1,magnitude,
NumUnit,\meddata\s6000\document\Apollo\2003\SEP\1343.TIF|1,unit,
NumUnit,10/9 l(47.9%),magnitude,
NumUnit,10/9 l(47.9%),unit,billion per liter
NumUnit,daysw,magnitude,
NumUnit,daysw,unit,
NumUnit,years- recent worse,magnitude,
NumUnit,years- recent worse,unit,
NumUnit,10/9 l(29.5%),magnitude,
NumUnit,10/9 l(29.5%),unit,billion per liter
NumUnit,to 30 U/week,magnitude,
NumUnit,to 30 U/week,unit,
NumUnit,urea & electrolytes,magnitude,
NumUnit,urea & electrolytes,unit,
NumUnit,008086,magnitude,
NumUnit,008086,unit,
NumUnit,2238,magnitude,
NumUnit,2238,unit,
NumUnit,ng/m,magnitude,
NumUnit,ng/m,unit,
NumUnit,ugt/,magnitude,
NumUnit,ugt/,unit,
NumUnit,/29 (unable to draw),magnitude,
NumUnit,/29 (unable to draw),unit,
